nombre,tipo,latitud,longitud
Policía #3288,Policía,23.990373400533098,-104.60615817820558
Centro Médico #3289,Centro Médico,24.011896348767255,-104.57826721998052
Policía #3290,Policía,23.975668028868675,-104.59747848263615
Refugio para Mujeres #3291,Refugio para Mujeres,24.104695387473594,-104.73635797811127
Atención Psicológica #3292,Atención Psicológica,23.99530454689645,-104.65564953743541
Policía #3293,Policía,24.035207790894063,-104.56451755090508
Refugio para Mujeres #3294,Refugio para Mujeres,23.94588439389731,-104.68518467755787
Centro Médico #3295,Centro Médico,24.0368986448906,-104.58402274637852
Centro de Salud #3296,Centro de Salud,23.92898582641709,-104.57959376315344
Policía #3297,Policía,23.9663408620604,-104.61694780572323
Atención Psicológica #3298,Atención Psicológica,24.106846781789248,-104.65471739869766
Bomberos #3299,Bomberos,24.116265679257726,-104.58828890335967
Bomberos #3300,Bomberos,23.94108636185496,-104.57384891782105
Clínica #3301,Clínica,24.0711627748211,-104.66598876875285
Centro de Salud #3302,Centro de Salud,23.93238532902584,-104.69990323019852
Hospital #3303,Hospital,24.089360370561383,-104.73542366111052
Centro Médico #3304,Centro Médico,24.041306660221956,-104.58186412896298
Policía #3305,Policía,23.9842318429167,-104.61025485478416
Clínica #3306,Clínica,23.94664332835208,-104.62252084527347
Bomberos #3307,Bomberos,23.959143589515232,-104.65177939618005
Refugio para Mujeres #3308,Refugio para Mujeres,23.965099307896484,-104.60156921869205
Clínica #3309,Clínica,24.082767548156575,-104.58826555640995
Bomberos #3310,Bomberos,23.937203659686606,-104.74515138919784
Centro de Salud #3311,Centro de Salud,23.960707922031343,-104.58799823054588
Hospital #3312,Hospital,23.991912200412727,-104.66839452599244
Centro de Salud #3313,Centro de Salud,23.9881422623773,-104.61352775882189
Atención Psicológica #3314,Atención Psicológica,23.958027380157116,-104.70850504402762
Atención Psicológica #3315,Atención Psicológica,24.02017005704657,-104.67870296147693
Policía #3316,Policía,24.080319177906446,-104.66222438748552
Clínica #3317,Clínica,24.09479538034032,-104.63616951543369
Policía #3318,Policía,24.07647747146673,-104.69035460337861
Centro de Salud #3319,Centro de Salud,24.019742448673508,-104.73970419823902
Centro Médico #3320,Centro Médico,23.92450849566463,-104.58573443898467
Refugio para Mujeres #3321,Refugio para Mujeres,24.10445466582201,-104.69972363056179
Centro Médico #3322,Centro Médico,23.933590563643637,-104.57570533281884
Refugio para Mujeres #3323,Refugio para Mujeres,23.934955424568688,-104.63492882513792
Refugio para Mujeres #3324,Refugio para Mujeres,23.99984393182195,-104.73867036022851
Centro de Salud #3325,Centro de Salud,24.03655450235453,-104.56261462283524
Refugio para Mujeres #3326,Refugio para Mujeres,24.050646400198307,-104.74354505488569
Clínica #3327,Clínica,23.972176221013832,-104.68309175090786
Hospital #3328,Hospital,23.947857725626577,-104.64058253047354
Centro Médico #3329,Centro Médico,24.104834852453088,-104.61733277453138
Hospital #3330,Hospital,23.967123440345457,-104.73541761963716
Hospital #3331,Hospital,23.98916911450186,-104.73584738083198
Clínica #3332,Clínica,24.039629525749817,-104.62751346986092
Centro de Salud #3333,Centro de Salud,24.097503726708034,-104.65424570300192
Policía #3334,Policía,23.974101681297018,-104.74165180459013
Hospital #3335,Hospital,24.01931934402526,-104.70495099179396
Centro Médico #3336,Centro Médico,24.006303112622486,-104.68931632968554
Bomberos #3337,Bomberos,23.924288652436804,-104.73892869051345
Bomberos #3338,Bomberos,24.026837172222343,-104.57794110569449
Hospital #3339,Hospital,24.030499192002672,-104.73957191648019
Clínica #3340,Clínica,24.059088106342013,-104.66405627026955
Clínica #3341,Clínica,24.02990898480679,-104.72688336009092
Centro de Salud #3342,Centro de Salud,24.09942934575029,-104.55349308862753
Centro Médico #3343,Centro Médico,23.99035781919009,-104.68137487257046
Hospital #3344,Hospital,23.967634041655113,-104.73160183789042
Hospital #3345,Hospital,23.965425177236,-104.60050486214077
Hospital #3346,Hospital,24.118187747302304,-104.74702028800063
Bomberos #3347,Bomberos,24.082524378384477,-104.73467766485118
Policía #3348,Policía,24.00771117654531,-104.69348080449743
Centro Médico #3349,Centro Médico,23.989933492842937,-104.6189582096183
Bomberos #3350,Bomberos,24.11961776180925,-104.72405675112289
Clínica #3351,Clínica,24.015740273084614,-104.72552472851189
Centro de Salud #3352,Centro de Salud,23.935275574103294,-104.56232597150856
Bomberos #3353,Bomberos,24.0189858503718,-104.60295627442983
Centro Médico #3354,Centro Médico,24.099528035096974,-104.57824796852427
Atención Psicológica #3355,Atención Psicológica,24.062626771781918,-104.56171460246007
Refugio para Mujeres #3356,Refugio para Mujeres,24.093794188579388,-104.70115884165936
Refugio para Mujeres #3357,Refugio para Mujeres,23.98377178981568,-104.64171616509044
Centro de Salud #3358,Centro de Salud,23.930799506823174,-104.56991492448624
Atención Psicológica #3359,Atención Psicológica,23.975956769106457,-104.70928901298039
Policía #3360,Policía,24.088285070323852,-104.64580101038436
Refugio para Mujeres #3361,Refugio para Mujeres,24.0683817317381,-104.70784607362339
Centro Médico #3362,Centro Médico,24.064982151413528,-104.59241198876208
Hospital #3363,Hospital,24.11558194016681,-104.61033161216933
Atención Psicológica #3364,Atención Psicológica,24.110608993342876,-104.74574206993147
Hospital #3365,Hospital,23.974059714493105,-104.63235196861002
Refugio para Mujeres #3366,Refugio para Mujeres,24.085435770101988,-104.73310134103937
Refugio para Mujeres #3367,Refugio para Mujeres,24.0909148475673,-104.67321274802781
Hospital #3368,Hospital,24.09255456206588,-104.67306735002396
Hospital #3369,Hospital,23.964889690288498,-104.67413460435804
Clínica #3370,Clínica,24.026498387533813,-104.61791950865813
Hospital #3371,Hospital,24.02830983335226,-104.68043909231243
Hospital #3372,Hospital,24.10201080055347,-104.59910438523715
Centro Médico #3373,Centro Médico,24.10453973655128,-104.568510083463
Bomberos #3374,Bomberos,24.07145044330857,-104.68181112300488
Clínica #3375,Clínica,24.093148458343073,-104.59347746412571
Hospital #3376,Hospital,24.081479339166297,-104.63934116752728
Refugio para Mujeres #3377,Refugio para Mujeres,24.091702818558947,-104.56240478525346
Atención Psicológica #3378,Atención Psicológica,24.004767004210656,-104.60615596090511
Refugio para Mujeres #3379,Refugio para Mujeres,23.9525097739105,-104.67374179293613
Bomberos #3380,Bomberos,23.946374542575647,-104.74696331727401
Refugio para Mujeres #3381,Refugio para Mujeres,23.937107373474248,-104.70001347695091
Refugio para Mujeres #3382,Refugio para Mujeres,23.987506470637147,-104.67107975924223
Refugio para Mujeres #3383,Refugio para Mujeres,23.992338973386207,-104.61815401129348
Hospital #3384,Hospital,23.944861282567523,-104.63631178489213
Centro Médico #3385,Centro Médico,24.087199959255035,-104.58048146638455
Atención Psicológica #3386,Atención Psicológica,24.012544853713017,-104.6620181441175
Atención Psicológica #3387,Atención Psicológica,23.927400752553172,-104.67825526970594
Bomberos #3388,Bomberos,24.001722177652397,-104.63408593544538
Centro de Salud #3389,Centro de Salud,23.975289134229786,-104.62793429560745
Centro Médico #3390,Centro Médico,24.11065865734822,-104.66191209676892
Refugio para Mujeres #3391,Refugio para Mujeres,24.0731953659456,-104.69477113148639
Atención Psicológica #3392,Atención Psicológica,23.94544449601683,-104.623932364323
Policía #3393,Policía,24.09424783649735,-104.61880436979297
Bomberos #3394,Bomberos,23.942889312587084,-104.74229964437447
Atención Psicológica #3395,Atención Psicológica,24.035978143092,-104.74160888261586
Bomberos #3396,Bomberos,23.93216257356361,-104.60709008724695
Refugio para Mujeres #3397,Refugio para Mujeres,24.115056465651758,-104.74677636522296
Centro Médico #3398,Centro Médico,24.028088270900128,-104.74105338662777
Bomberos #3399,Bomberos,23.98994593010718,-104.73450417145054
Atención Psicológica #3400,Atención Psicológica,23.942636512683386,-104.73450995499347
Bomberos #3401,Bomberos,23.985157809213348,-104.67572812761496
Clínica #3402,Clínica,23.934278634849022,-104.66470493394755
Refugio para Mujeres #3403,Refugio para Mujeres,23.948615896440586,-104.68469189165985
Centro Médico #3404,Centro Médico,23.98699715700015,-104.66837248966488
Centro Médico #3405,Centro Médico,24.01413700691235,-104.55529975996306
Hospital #3406,Hospital,23.952062563848944,-104.74107788459827
Policía #3407,Policía,24.102374531911654,-104.74489294274713
Bomberos #3408,Bomberos,24.081606842745998,-104.6478407715026
Centro Médico #3409,Centro Médico,24.107987967155676,-104.67423206145953
Hospital #3410,Hospital,24.051411866435796,-104.71998506280617
Centro de Salud #3411,Centro de Salud,24.1110358698328,-104.55827496657444
Bomberos #3412,Bomberos,24.03308047697469,-104.5504374063396
Clínica #3413,Clínica,24.027793476779827,-104.72575152539076
Hospital #3414,Hospital,24.041420402038586,-104.61816044818693
Atención Psicológica #3415,Atención Psicológica,23.983387871189688,-104.71099528098702
Refugio para Mujeres #3416,Refugio para Mujeres,24.102213904327197,-104.68426309936781
Centro Médico #3417,Centro Médico,23.966178140425416,-104.68703672476383
Centro de Salud #3418,Centro de Salud,24.058614626587996,-104.66099850277186
Clínica #3419,Clínica,23.992376231967942,-104.67960307812623
Centro de Salud #3420,Centro de Salud,24.102927102390375,-104.61933401452876
Bomberos #3421,Bomberos,24.009793604293918,-104.66622995401954
Policía #3422,Policía,24.105143389608884,-104.70101121399337
Clínica #3423,Clínica,24.05482102540844,-104.61681946942488
Refugio para Mujeres #3424,Refugio para Mujeres,24.079171189795264,-104.6816856394502
Centro de Salud #3425,Centro de Salud,23.936301191461833,-104.66579548194257
Policía #3426,Policía,24.035202350160777,-104.62347404676461
Bomberos #3427,Bomberos,24.099974493652457,-104.57471886060526
Hospital #3428,Hospital,23.953354188681825,-104.66627487948034
Atención Psicológica #3429,Atención Psicológica,24.068570798487954,-104.72472040970705
Hospital #3430,Hospital,24.086771712051956,-104.74521370725327
Policía #3431,Policía,24.117986696769318,-104.72352444899843
Clínica #3432,Clínica,24.100852078530725,-104.67912644575917
Clínica #3433,Clínica,24.059385739798756,-104.70171301854852
Refugio para Mujeres #3434,Refugio para Mujeres,23.943805928732168,-104.57051473584069
Centro Médico #3435,Centro Médico,24.038295600427325,-104.62667408122455
Hospital #3436,Hospital,23.934750508574766,-104.56585525817431
Atención Psicológica #3437,Atención Psicológica,24.102134844972007,-104.62383360050656
Clínica #3438,Clínica,23.977858228322358,-104.6545787905155
Policía #3439,Policía,24.066688626979964,-104.60525850688525
Centro de Salud #3440,Centro de Salud,23.950451279723048,-104.74844325096376
Centro Médico #3441,Centro Médico,24.054781418218322,-104.65929456892704
Centro Médico #3442,Centro Médico,24.007717408205153,-104.64826656174283
Refugio para Mujeres #3443,Refugio para Mujeres,24.108953619857143,-104.73062027956209
Refugio para Mujeres #3444,Refugio para Mujeres,24.018658693345067,-104.74034241055827
Clínica #3445,Clínica,23.97705144006431,-104.67318645072196
Policía #3446,Policía,24.110702733610864,-104.74161311415735
Bomberos #3447,Bomberos,24.006107530473372,-104.69434875462184
Centro Médico #3448,Centro Médico,23.939893307011346,-104.69304180865647
Centro de Salud #3449,Centro de Salud,23.977568632474316,-104.65267285490198
Bomberos #3450,Bomberos,24.097069832636894,-104.69230423578739
Refugio para Mujeres #3451,Refugio para Mujeres,24.11776111484493,-104.59930623902959
Bomberos #3452,Bomberos,24.053286722419603,-104.72179937497381
Bomberos #3453,Bomberos,24.030432688651665,-104.64826036579183
Policía #3454,Policía,23.925470024940953,-104.56949173951188
Bomberos #3455,Bomberos,23.92133302135522,-104.58349910106898
Hospital #3456,Hospital,23.993908111755758,-104.69363249549001
Clínica #3457,Clínica,24.066417883701362,-104.6458212209848
Atención Psicológica #3458,Atención Psicológica,23.97898831623494,-104.72807702464425
Centro de Salud #3459,Centro de Salud,24.00888101263177,-104.66354681030921
Refugio para Mujeres #3460,Refugio para Mujeres,23.937372765935216,-104.72263639272292
Refugio para Mujeres #3461,Refugio para Mujeres,24.066326748533122,-104.72670747195417
Centro Médico #3462,Centro Médico,24.080728216289085,-104.60114449293417
Bomberos #3463,Bomberos,24.065472318044826,-104.68457685685647
Centro Médico #3464,Centro Médico,23.975221605976618,-104.62387521157336
Centro de Salud #3465,Centro de Salud,24.06136196030369,-104.6870380149897
Hospital #3466,Hospital,24.006675524861272,-104.56352639987306
Centro Médico #3467,Centro Médico,23.958079735400425,-104.63836594274473
Hospital #3468,Hospital,24.109836508981132,-104.624542990315
Bomberos #3469,Bomberos,23.947374934533748,-104.67475818861706
Bomberos #3470,Bomberos,24.054669526212926,-104.69694279064221
Policía #3471,Policía,24.0169014343826,-104.71257902870542
Atención Psicológica #3472,Atención Psicológica,23.97651993473141,-104.71028540635888
Centro de Salud #3473,Centro de Salud,24.110166551644067,-104.57856864076363
Bomberos #3474,Bomberos,23.92063954209435,-104.73654774652319
Bomberos #3475,Bomberos,24.061998102036288,-104.74223745402969
Refugio para Mujeres #3476,Refugio para Mujeres,24.04267564442797,-104.62379472317711
Bomberos #3477,Bomberos,24.04754292540059,-104.65315338741175
Policía #3478,Policía,24.095577930063158,-104.5818616297366
Refugio para Mujeres #3479,Refugio para Mujeres,24.053595160372645,-104.6519556048561
Clínica #3480,Clínica,24.03956842147876,-104.6413173370347
Refugio para Mujeres #3481,Refugio para Mujeres,23.939306646613673,-104.72752651577754
Refugio para Mujeres #3482,Refugio para Mujeres,24.003918805374745,-104.66056541752012
Bomberos #3483,Bomberos,24.052483637966013,-104.72683616403313
Atención Psicológica #3484,Atención Psicológica,24.11126310545043,-104.61787742806445
Centro Médico #3485,Centro Médico,24.059393716153636,-104.60903623979084
Atención Psicológica #3486,Atención Psicológica,24.088024165637375,-104.5771981544954
Clínica #3487,Clínica,24.05744438623616,-104.74420749054711
Refugio para Mujeres #3488,Refugio para Mujeres,24.02149748059378,-104.57203787736448
Clínica #3489,Clínica,23.93216065222361,-104.59564026844026
Refugio para Mujeres #3490,Refugio para Mujeres,24.054997809406547,-104.66775418312643
Atención Psicológica #3491,Atención Psicológica,24.005039856133877,-104.6978601233477
Hospital #3492,Hospital,23.97366344673262,-104.60436263051787
Centro Médico #3493,Centro Médico,24.04725323858637,-104.74087429298683
Atención Psicológica #3494,Atención Psicológica,24.001962308617397,-104.63549886066374
Policía #3495,Policía,24.027202619621455,-104.5940895995121
Centro de Salud #3496,Centro de Salud,24.10957555885353,-104.62733920572586
Centro Médico #3497,Centro Médico,23.94584306687856,-104.64204653796565
